src_ip,dst_ip,src_port,dst_port,protocol,duration,packet_count,byte_count,mean_pkt_size,std_pkt_size,vpn_label
192.168.31.141,239.255.255.250,56003,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,59381,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,39776,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,38343,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.160,20.42.65.94,59836,443,6,1.1502439975738523,12,2589,215.75,300.1100145502201,Non-VPN
20.42.65.94,192.168.31.160,443,59836,6,0.8603007793426514,12,7668,639.0,583.1010489900814,Non-VPN
192.168.31.137,239.255.255.250,53858,1900,17,0.0,1,167,167.0,0.0,Non-VPN
192.168.31.160,20.42.65.94,59837,443,6,94.55882096290588,12,2589,215.75,300.1100145502201,Non-VPN
20.42.65.94,192.168.31.160,443,59837,6,94.28564310073853,12,7668,639.0,583.1010489900814,Non-VPN
192.168.31.160,192.168.31.1,54802,53,17,0.0,1,68,68.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,54802,17,0.0,1,68,68.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,55456,53,17,0.0,1,79,79.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,64876,53,17,0.0,1,79,79.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,63304,53,17,0.0,1,79,79.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,64876,17,0.0,1,141,141.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,63304,17,0.0,1,129,129.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,55456,17,0.0,1,153,153.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,46827,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,60892,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,39941,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,54130,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,45868,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,44727,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,47358,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,47995,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,59972,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,53627,1900,17,600.061910867691,2,772,386.0,5.0,Non-VPN
192.168.31.141,239.255.255.250,42307,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,51175,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,34103,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,37480,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,53449,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,38820,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,54522,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,59962,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,39214,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,43894,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,48011,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,45175,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,33923,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,57667,53,17,1487.956433057785,2,171,85.5,1.5,Non-VPN
192.168.31.160,192.168.31.1,57843,53,17,0.0,1,84,84.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,54094,53,17,1107.1019179821014,2,156,78.0,6.0,Non-VPN
192.168.31.1,192.168.31.160,53,57667,17,1487.9667570590973,2,344,172.0,31.0,Non-VPN
192.168.31.1,192.168.31.160,53,57843,17,0.0,1,112,112.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,54094,17,1107.1379311084747,2,297,148.5,48.5,Non-VPN
192.168.31.160,192.168.31.1,51812,53,17,84.87491798400879,8,607,75.875,8.738385148298283,Non-VPN
192.168.31.1,192.168.31.160,53,51812,17,84.85230493545532,8,1242,155.25,71.81356069712739,Non-VPN
192.168.31.160,13.224.22.149,59838,443,6,0.825922966003418,9,1550,172.22222222222223,171.79236678022286,Non-VPN
13.224.22.149,192.168.31.160,443,59838,6,244.7354481220245,19,7284,383.3684210526316,498.4818225610866,Non-VPN
192.168.31.137,239.255.255.250,38383,1900,17,0.0,1,167,167.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,51223,53,17,0.0,1,79,79.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,62292,53,17,0.0,1,79,79.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,50539,53,17,0.0,1,79,79.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,51223,17,0.0,1,129,129.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,50539,17,0.0,1,95,95.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,62292,17,0.0,1,107,107.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,60210,53,17,0.0,1,95,95.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,57500,53,17,0.0,1,95,95.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,54485,53,17,0.0,1,95,95.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,60210,17,0.0,1,188,188.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,57500,17,0.0,1,207,207.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,54485,17,0.0,1,159,159.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,51215,53,17,0.0,1,75,75.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,63185,53,17,0.0,1,75,75.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,51215,17,0.0,1,103,103.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,63185,17,0.0,1,91,91.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,57673,53,17,0.0,1,80,80.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,61896,53,17,1093.9442119598389,2,150,75.0,5.0,Non-VPN
192.168.31.160,192.168.31.1,55002,53,17,0.0,1,80,80.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,61896,17,1094.0535309314728,2,312,156.0,17.0,Non-VPN
192.168.31.1,192.168.31.160,53,55002,17,0.0,1,127,127.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,57673,17,0.0,1,158,158.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,60763,53,17,0.0,1,75,75.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,58514,53,17,0.0,1,75,75.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,60820,53,17,0.0,1,75,75.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,58514,17,0.0,1,103,103.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,60820,17,0.0,1,91,91.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,60763,17,0.0,1,125,125.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,54046,53,17,0.0,1,75,75.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,50930,53,17,0.0,1,75,75.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,54046,17,0.0,1,132,132.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,50930,17,0.0,1,103,103.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,52164,53,17,0.0,1,71,71.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,54846,53,17,0.0,1,71,71.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,62922,53,17,0.0,1,83,83.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,53498,53,17,0.0,1,83,83.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,51463,53,17,0.0,1,83,83.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,54846,17,0.0,1,136,136.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,62922,17,0.0,1,152,152.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,53498,17,0.0,1,130,130.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,51463,17,0.0,1,118,118.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,52164,17,0.0,1,136,136.0,0.0,Non-VPN
192.168.31.160,13.35.238.39,59840,443,6,62.859020948410034,19,4261,224.26315789473685,355.53026995346767,Non-VPN
13.35.238.39,192.168.31.160,443,59840,6,62.75781798362732,20,9090,454.5,524.1430625315954,Non-VPN
192.168.31.160,192.168.31.1,59095,53,17,0.0,1,79,79.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,54638,53,17,0.0,1,79,79.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,54040,53,17,0.0,1,79,79.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,59095,17,0.0,1,197,197.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,54638,17,0.0,1,150,150.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,54040,17,0.0,1,138,138.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,55250,53,17,0.0,1,70,70.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,51774,53,17,1363.9762392044067,3,225,75.0,3.559026084010437,Non-VPN
192.168.31.160,192.168.31.1,59272,53,17,0.0,1,70,70.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,55250,17,0.0,1,181,181.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,51774,17,1363.999078989029,3,488,162.66666666666666,52.86670870111822,Non-VPN
192.168.31.1,192.168.31.160,53,59272,17,0.0,1,173,173.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,57443,53,17,0.0,1,76,76.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,58583,53,17,0.0,1,76,76.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,55428,53,17,0.0,1,76,76.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,62038,53,17,0.0,1,76,76.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,54402,53,17,0.0,1,76,76.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,50926,53,17,0.0,1,76,76.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,52586,53,17,0.0,1,84,84.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,60769,53,17,0.0,1,84,84.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,56619,53,17,0.0,1,84,84.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,62038,17,0.0,1,212,212.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,57443,17,0.0,1,212,212.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,58583,17,0.0,1,208,208.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,55428,17,0.0,1,184,184.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,54402,17,0.0,1,208,208.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,50926,17,0.0,1,190,190.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,52586,17,0.0,1,141,141.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,60769,17,0.0,1,112,112.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,56619,17,0.0,1,100,100.0,0.0,Non-VPN
192.168.31.160,150.171.28.10,59846,443,6,59.88255500793457,22,5271,239.5909090909091,376.9729504512238,Non-VPN
150.171.28.10,192.168.31.160,443,59846,6,59.82235789299011,37,30164,815.2432432432432,584.9596153954009,Non-VPN
192.168.31.160,192.168.31.1,63636,53,17,0.0,1,85,85.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,63926,53,17,0.0,1,85,85.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,63808,53,17,0.0,1,85,85.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,63636,17,0.0,1,203,203.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,63926,17,0.0,1,156,156.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,63808,17,0.0,1,153,153.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,52952,53,17,0.0,1,72,72.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,53514,53,17,975.34401512146,2,145,72.5,0.5,Non-VPN
192.168.31.1,192.168.31.160,53,52952,17,0.0,1,100,100.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,53514,17,975.1646931171416,2,209,104.5,0.5,Non-VPN
192.168.31.160,192.168.31.1,64448,53,17,55.05562496185303,10,793,79.3,9.859513172565874,Non-VPN
192.168.31.1,192.168.31.160,53,64448,17,55.31895685195923,9,1426,158.44444444444446,61.54151464411124,Non-VPN
192.168.31.160,40.74.79.222,59848,443,6,2.4418458938598637,12,1228,102.33333333333331,85.2997980979765,Non-VPN
192.168.31.160,192.168.31.1,50532,53,17,0.0,1,72,72.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,60897,53,17,0.0,1,72,72.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,49239,53,17,0.0,1,72,72.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,60897,17,0.0,1,100,100.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,50532,17,0.0,1,189,189.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,49239,17,0.0,1,104,104.0,0.0,Non-VPN
192.168.31.160,40.74.79.222,59850,443,6,2.344944953918457,28,6921,247.17857142857144,372.269780590389,Non-VPN
40.74.79.222,192.168.31.160,443,59848,6,0.5449938774108887,10,6941,694.1,606.7730135726209,Non-VPN
40.74.79.222,192.168.31.160,443,59850,6,1.9816758632659912,26,14180,545.3846153846154,570.7387976543464,Non-VPN
192.168.31.160,192.168.31.1,52665,53,17,0.0,1,78,78.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,63548,53,17,0.0,1,78,78.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,57858,53,17,0.0,1,78,78.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,52665,17,0.0,1,196,196.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,63548,17,0.0,1,149,149.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,57858,17,0.0,1,137,137.0,0.0,Non-VPN
192.168.31.160,104.215.26.208,59852,443,6,1.5220448970794678,16,2058,128.625,144.03726731301174,Non-VPN
104.215.26.208,192.168.31.160,443,59852,6,0.8673038482666016,14,7143,510.2142857142857,561.3752473767853,Non-VPN
192.168.31.160,192.168.31.1,60487,53,17,0.0,1,80,80.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,59049,53,17,0.0,1,80,80.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,51267,53,17,0.0,1,80,80.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,60487,17,0.0,1,173,173.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,59049,17,0.0,1,108,108.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,51267,17,0.0,1,96,96.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,49895,53,17,0.0,1,77,77.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,52016,53,17,0.0,1,77,77.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,58003,53,17,0.0,1,77,77.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,52016,17,0.0,1,105,105.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,58003,17,0.0,1,93,93.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,49895,17,0.0,1,102,102.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,46151,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,53638,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,43836,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,56852,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,55109,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,45864,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,40887,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,37973,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,57814,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,39566,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,33084,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,40768,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,48499,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,56889,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,51604,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,48615,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,45777,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,47663,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,49380,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,41159,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,47197,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,49759,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,36131,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,52479,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,53843,53,17,0.0,1,75,75.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,57719,53,17,0.0,1,75,75.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,56995,53,17,0.0,1,75,75.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,56995,17,0.0,1,91,91.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,57719,17,0.0,1,103,103.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,53843,17,0.0,1,125,125.0,0.0,Non-VPN
192.168.31.137,239.255.255.250,49150,1900,17,0.0,1,167,167.0,0.0,Non-VPN
192.168.31.160,40.74.79.222,59854,443,6,2.0864861011505127,19,3615,190.26315789473685,299.3214856981604,Non-VPN
40.74.79.222,192.168.31.160,443,59854,6,0.5627880096435547,15,7538,502.53333333333336,567.2212815314867,Non-VPN
192.168.31.160,104.215.26.208,59855,443,6,1.3054988384246826,19,2269,119.42105263157896,134.04528527387723,Non-VPN
104.215.26.208,192.168.31.160,443,59855,6,1.0474660396575928,15,7197,479.8,554.1566806117803,Non-VPN
192.168.31.160,192.168.31.1,61132,53,17,0.0,1,91,91.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,51269,53,17,0.0,1,91,91.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,53964,53,17,0.0,1,91,91.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,51269,17,0.0,1,119,119.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,61132,17,0.0,1,141,141.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,53964,17,0.0,1,107,107.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,61831,53,17,7.480837821960449,4,343,85.75,8.98262211161084,Non-VPN
192.168.31.1,192.168.31.160,53,61831,17,7.497545003890991,3,448,149.33333333333334,73.14977025862001,Non-VPN
192.168.31.160,52.139.252.32,59856,443,6,10.854797840118408,21,3502,166.76190476190476,278.9691747371288,Non-VPN
52.139.252.32,192.168.31.160,443,59856,6,10.745101928710938,21,10449,497.57142857142856,531.8828703343453,Non-VPN
192.168.31.160,45.76.88.89,59857,443,6,0.9183740615844728,9,1194,132.66666666666666,129.07276156407974,Non-VPN
45.76.88.89,192.168.31.160,443,59857,6,0.6353211402893066,11,6729,611.7272727272727,544.2818606215468,Non-VPN
192.168.31.160,192.168.31.1,62870,53,17,0.0,1,75,75.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,62879,53,17,0.0,1,75,75.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,63567,53,17,0.0,1,75,75.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,62879,17,0.0,1,103,103.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,63567,17,0.0,1,91,91.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,62870,17,0.0,1,132,132.0,0.0,Non-VPN
192.168.31.160,78.46.88.243,59858,443,6,0.5815780162811279,4,228,57.0,5.196152422706632,Non-VPN
78.46.88.243,192.168.31.160,443,59858,6,0.2861270904541015,2,120,60.0,6.0,Non-VPN
192.168.31.160,78.46.88.243,59859,432,6,1.3432831764221191,18,2088,116.0,123.53137253345808,Non-VPN
78.46.88.243,192.168.31.160,432,59859,6,1.068972110748291,20,8319,415.95,529.9555146425029,Non-VPN
192.168.31.160,78.46.88.243,59860,432,6,1.0252878665924072,16,2081,130.0625,153.99329074264892,Non-VPN
78.46.88.243,192.168.31.160,432,59860,6,0.8498880863189697,19,8655,455.5263157894737,537.668198253107,Non-VPN
192.168.31.160,78.46.88.243,49666,432,17,868.3107829093933,159346,24456756,153.48208301432103,52.59933940518165,Non-VPN
192.168.31.160,192.168.31.1,62312,53,17,0.0,1,68,68.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,57653,53,17,0.0,1,68,68.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,62312,17,0.0,1,68,68.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,57653,17,0.0,1,68,68.0,0.0,Non-VPN
78.46.88.243,192.168.31.160,432,49666,17,868.9549298286438,249688,364653728,1460.4375380474833,81.27125161928775,Non-VPN
192.168.31.141,239.255.255.250,44390,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,38938,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,40918,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,57298,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,44737,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,59884,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,51998,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,45451,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,52903,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,49917,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,56274,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,50197,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,38638,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,50940,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,59996,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,37904,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,53682,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,55809,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,51095,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,55674,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,54539,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.137,239.255.255.250,35232,1900,17,0.0,1,167,167.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,56052,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,41926,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,46947,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,44119,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,33164,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,51708,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,37091,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,52023,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,52617,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,51662,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,49216,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,56419,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,34596,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,46010,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,37352,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,34358,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,33232,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,57400,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,41315,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,46182,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,33734,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,53928,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,50755,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,56574,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,38678,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,56122,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,33608,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,39556,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,41373,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,60544,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,34600,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,54245,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,55988,1900,17,0.0,1,383,383.0,0.0,Non-VPN
